date,Power Consumption,Outdoor Temperature,Occupancy
2018-09-26 18:30:00,118.6287895,17.32,69
2018-09-26 18:45:00,99.22872549,18.07,69
2018-09-26 19:00:00,108.0876471,18.6,69
2018-09-26 19:15:00,120.4613725,18.41,69
2018-09-26 19:30:00,105.2802222,17.87,69
2018-09-26 19:45:00,107.314875,17.84,69
2018-09-26 20:00:00,108.3529779,17.64,69
2018-09-26 20:15:00,109.2705882,16.53,69
2018-09-26 20:30:00,109.3033333,15.24,69
2018-09-26 20:45:00,119.4053333,14.56,69
2018-09-26 21:00:00,106.6015294,14.11,69
2018-09-26 21:15:00,108.2425214,13.74,69
2018-09-26 21:30:00,103.6673303,13.46,0
2018-09-26 21:45:00,110.7430465,13.26,0
2018-09-26 22:00:00,106.4964498,13.04,0
2018-09-26 22:15:00,103.9351493,12.73,0
2018-09-26 22:30:00,104.8201086,12.51,0
2018-09-26 22:45:00,98.99918552,12.85,0
2018-09-26 23:00:00,96.0457551,13.08,0
2018-09-26 23:15:00,99.6839276,12.92,0
2018-09-26 23:30:00,93.76854701,12.67,1
2018-09-26 23:45:00,101.938552,12.53,2
2018-09-27 00:00:00,105.4866878,12.21,3
2018-09-27 00:15:00,68.60125,11.92,3
2018-09-27 00:30:00,75.46657143,11.74,3
2018-09-27 00:45:00,76.43839286,11.65,5
2018-09-27 01:00:00,68.77404762,11.74,7
2018-09-27 01:15:00,78.30479551,11.78,7
2018-09-27 01:30:00,68.37109243,11.99,11
2018-09-27 01:45:00,69.52742857,12.09,14
2018-09-27 02:00:00,71.20696079,12.69,17
2018-09-27 02:15:00,65.17888889,12.92,23
2018-09-27 02:30:00,76.875,12.83,23
2018-09-27 02:45:00,59.9,12.53,26
2018-09-27 03:00:00,67.72882353,12.13,28
2018-09-27 03:15:00,66.10281512,11.79,36
2018-09-27 03:30:00,63.83888889,11.56,35
2018-09-27 03:45:00,66.72583334,11.43,44
2018-09-27 04:00:00,58.79235294,11.51,46
2018-09-27 04:15:00,74.5172549,11.59,53
2018-09-27 04:30:00,60.68715033,11.46,58
2018-09-27 04:45:00,61.97917647,11.37,60
2018-09-27 05:00:00,72.89035353,11.36,54
2018-09-27 05:15:00,60.16792929,11.27,37
2018-09-27 05:30:00,53.13390374,11.18,40
2018-09-27 05:45:00,68.74311004,11.4,40
2018-09-27 06:00:00,68.18483958,11.59,33
2018-09-27 06:15:00,52.31861795,11.62,34
2018-09-27 06:30:00,60.6650065,11.49,32
2018-09-27 06:45:00,68.04727273,11.21,33
2018-09-27 07:00:00,63.91673738,11.16,36
2018-09-27 07:15:00,54.49520202,11.15,37
2018-09-27 07:30:00,70.11663865,11.11,41
2018-09-27 07:45:00,71.69680953,11.04,48
2018-09-27 08:00:00,64.5156536,10.87,51
2018-09-27 08:15:00,58.51119883,10.87,54
2018-09-27 08:30:00,72.02117647,10.98,57
2018-09-27 08:45:00,72.0567647,10.91,64
2018-09-27 09:00:00,71.49205882,10.73,63
2018-09-27 09:15:00,58.5461111,10.63,57
2018-09-27 09:30:00,60.31388889,10.82,56
2018-09-27 09:45:00,73.21686274,11.08,54
2018-09-27 10:00:00,69.60794118,11.26,55
2018-09-27 10:15:00,68.97838235,11.42,49
2018-09-27 10:30:00,63.23701961,11.64,43
2018-09-27 10:45:00,51.04230392,12.1,36
2018-09-27 11:00:00,65.13551471,13.64,28
2018-09-27 11:15:00,70.95843138,15.14,22
2018-09-27 11:30:00,69.65104167,15.97,13
2018-09-27 11:45:00,69.26235294,16.36,11
2018-09-27 12:00:00,56.445,17.03,11
2018-09-27 12:15:00,62.64178572,17.39,9
2018-09-27 12:30:00,67.671875,16.69,8
2018-09-27 12:45:00,68.13352942,16.78,6
2018-09-27 13:00:00,72.26012032,17.06,8
2018-09-27 13:15:00,70.5500707,17.47,7
2018-09-27 13:30:00,56.14793939,17.96,7
2018-09-27 13:45:00,60.34847475,18.16,6
2018-09-27 14:00:00,78.70574867,18.69,7
2018-09-27 14:15:00,76.65395722,19.21,6
2018-09-27 14:30:00,75.68780303,19.64,10
2018-09-27 14:45:00,74.73792335,19.48,10
2018-09-27 15:00:00,74.4318672,19.85,8
2018-09-27 15:15:00,61.51528409,19.97,8
2018-09-27 15:30:00,75.40066667,20.68,7
2018-09-27 15:45:00,85.02985294,20.68,10
2018-09-27 16:00:00,87.76235294,21.06,11
2018-09-27 16:15:00,87.47220588,21.21,11
2018-09-27 16:30:00,89.19802696,21.01,12
2018-09-27 16:45:00,72.50269608,21.48,12
2018-09-27 17:00:00,75.86995751,21.45,10
2018-09-27 17:15:00,85.64511764,21.77,12
2018-09-27 17:30:00,85.53232748,21.28,14
2018-09-27 17:45:00,73.354375,20.83,12
2018-09-27 18:00:00,79.64244445,20.82,8
2018-09-27 18:15:00,86.736,20.71,8
2018-09-27 18:30:00,86.46145833,20.5,7
2018-09-27 18:45:00,81.625,20.44,7
2018-09-27 19:00:00,102.9577778,21.66,7
2018-09-27 19:15:00,94.88029411,21.83,7
2018-09-27 19:30:00,81.31655556,22.14,7
2018-09-27 19:45:00,95.06689543,22.87,7
2018-09-27 20:00:00,104.2562745,22.74,7
2018-09-27 20:15:00,80.89277778,21.99,7
2018-09-27 20:30:00,85.10117647,20.9,7
2018-09-27 20:45:00,102.4494444,20,7
2018-09-27 21:00:00,87.68694444,19.87,7
2018-09-27 21:15:00,87.40035295,21.32,7
2018-09-27 21:30:00,92.27395425,22.37,0
2018-09-27 21:45:00,71.21277777,22.14,0
2018-09-27 22:00:00,74.25944444,22.07,0
2018-09-27 22:15:00,85.17480392,21.79,0
2018-09-27 22:30:00,76.84777778,21.41,0
2018-09-27 22:45:00,85.79444444,22.18,0
2018-09-27 23:00:00,78.658,22.79,0
2018-09-27 23:15:00,77.25460785,23.39,0
2018-09-27 23:30:00,98.12489706,23.17,1
2018-09-27 23:45:00,83.43022222,22.24,3
2018-09-28 00:00:00,86.39264706,21.43,3
2018-09-28 00:15:00,89.43305883,21.63,2
2018-09-28 00:30:00,76.32588236,22.25,2
2018-09-28 00:45:00,80.00882353,21.08,3
2018-09-28 01:00:00,75.02533334,21.27,6
2018-09-28 01:15:00,66.13833333,20.49,4
2018-09-28 01:30:00,82.21084314,21.36,9
2018-09-28 01:45:00,71.34470589,21.39,16
2018-09-28 02:00:00,67.17,20.99,13
2018-09-28 02:15:00,81.82354167,20.47,20
2018-09-28 02:30:00,64.3535,20.13,20
2018-09-28 02:45:00,59.21068627,19.61,29
2018-09-28 03:00:00,74.01598039,18.99,34
2018-09-28 03:15:00,63.18338235,19.67,40
2018-09-28 03:30:00,55.7780303,19.43,50
2018-09-28 03:45:00,69.8354902,20.17,52
2018-09-28 04:00:00,69.27882353,20.16,57
2018-09-28 04:15:00,54.3734902,19.87,69
2018-09-28 04:30:00,66.86957895,18.36,70
2018-09-28 04:45:00,72.18316666,19.73,71
2018-09-28 05:00:00,57.14411765,20.17,68
2018-09-28 05:15:00,52.12833333,19.48,65
2018-09-28 05:30:00,69.95429825,18.26,61
2018-09-28 05:45:00,70.60883333,18.19,57
2018-09-28 06:00:00,55.67952941,18.54,54
2018-09-28 06:15:00,56.21033333,19.39,53
2018-09-28 06:30:00,71.49370588,18.4,50
2018-09-28 06:45:00,71.39958824,18.05,44
2018-09-28 07:00:00,60.46421568,18.07,53
2018-09-28 07:15:00,52.32588235,18.42,49
2018-09-28 07:30:00,70.94142105,18.86,53
2018-09-28 07:45:00,73.7675,18.18,52
2018-09-28 08:00:00,69.21473203,17.72,53
2018-09-28 08:15:00,49.40392157,17.96,56
2018-09-28 08:30:00,58.47454545,17.64,47
2018-09-28 08:45:00,71.95979167,17.83,44
2018-09-28 09:00:00,68.89438889,18.24,51
2018-09-28 09:15:00,68.373,17.49,53
2018-09-28 09:30:00,47.389375,17.59,53
2018-09-28 09:45:00,54.715,17.88,53
2018-09-28 10:00:00,65.8864874,17.94,52
2018-09-28 10:15:00,66.80852381,18.4,46
2018-09-28 10:30:00,68.10650793,18.86,32
2018-09-28 10:45:00,58.43289377,19.17,29
2018-09-28 11:00:00,55.01792063,19.87,24
2018-09-28 11:15:00,67.04268908,19.42,22
2018-09-28 11:30:00,70.61824405,20.66,12
2018-09-28 11:45:00,69.035,21.69,10
2018-09-28 12:00:00,68.36493056,21.29,9
2018-09-28 12:15:00,69.05930555,21.78,5
2018-09-28 12:30:00,62.42406618,22.21,3
2018-09-28 12:45:00,45.26175,22.73,3
2018-09-28 13:00:00,61.74369853,23.14,3
2018-09-28 13:15:00,71.65189706,23.55,4
2018-09-28 13:30:00,76.16506944,24.03,1
2018-09-28 13:45:00,70.54138889,24.22,3
2018-09-28 14:00:00,74.1406103,24.5,2
2018-09-28 14:15:00,63.56341666,24.82,2
2018-09-28 14:30:00,47.934625,24.93,2
2018-09-28 14:45:00,68.77922794,25.44,2
2018-09-28 15:00:00,72.95331944,25.59,3
2018-09-28 15:15:00,83.04184524,25.93,3
2018-09-28 15:30:00,73.13305357,25.8,2
2018-09-28 15:45:00,74.68156618,26.37,3
2018-09-28 16:00:00,67.54888889,25.91,2
2018-09-28 16:15:00,62.21421053,26.11,2
2018-09-28 16:30:00,82.17996732,26.41,2
2018-09-28 16:45:00,82.50378186,26.48,2
2018-09-28 17:00:00,85.80294118,26.53,2
2018-09-28 17:15:00,87.32,26.51,2
2018-09-28 17:30:00,77.72388888,26.33,2
2018-09-28 17:45:00,52.60410539,25.86,2
2018-09-28 18:00:00,70.60517545,26.14,2
2018-09-28 18:15:00,83.47392157,26.44,2
2018-09-28 18:30:00,73.22777778,26.72,2
2018-09-28 18:45:00,73.07904971,26.37,2
2018-09-28 19:00:00,64.05248366,25.87,2
2018-09-28 19:15:00,88.5825,25.5,2
2018-09-28 19:30:00,81.61222223,25.56,2
2018-09-28 19:45:00,71.05272222,26.47,2
2018-09-28 20:00:00,73.00535295,25.41,2
2018-09-28 20:15:00,82.73138889,23.29,2
2018-09-28 20:30:00,68.47888889,20.63,2
2018-09-28 20:45:00,46.21805556,22.88,2
2018-09-28 21:00:00,62.31186275,24.22,2
2018-09-28 21:15:00,59.91828432,24.77,2
2018-09-28 21:30:00,38.07705883,24.64,0
2018-09-28 21:45:00,55.80412337,24.34,0
2018-09-28 22:00:00,61.20347953,24.51,0
2018-09-28 22:15:00,37.18111111,24.43,0
2018-09-28 22:30:00,48.50798611,24.94,0
2018-09-28 22:45:00,60.67458007,24.61,0
2018-09-28 23:00:00,44.28111111,24.02,0
2018-09-28 23:15:00,62.03773856,23.47,0
2018-09-28 23:30:00,37.86251634,23.84,0
2018-09-28 23:45:00,60.2617647,24.38,2
2018-09-29 00:00:00,51.61955555,24.67,1
2018-09-29 00:15:00,39.18980147,25.03,1
2018-09-29 00:30:00,47.77105263,25.31,1
2018-09-29 00:45:00,24.66694737,25.21,5
2018-09-29 01:00:00,38.6092647,24.61,5
2018-09-29 01:15:00,44.19510784,24.22,5
2018-09-29 01:30:00,46.81877777,24.79,8
2018-09-29 01:45:00,62.04520833,24.74,13
2018-09-29 02:00:00,61.4305,23.76,15
2018-09-29 02:15:00,67.51744444,23.44,19
2018-09-29 02:30:00,55.47,22.87,24
2018-09-29 02:45:00,58.64055556,22.87,27
2018-09-29 03:00:00,66.70166667,22.44,36
2018-09-29 03:15:00,40.24315789,21.58,52
2018-09-29 03:30:00,56.13,21.66,57
2018-09-29 03:45:00,62.17,21.53,47
2018-09-29 04:00:00,50.07654412,20.74,52
2018-09-29 04:15:00,58.06649123,20.52,44
2018-09-29 04:30:00,70.38388889,21.24,43
2018-09-29 04:45:00,43.5867647,20.86,42
2018-09-29 05:00:00,57.07544643,20.53,43
2018-09-29 05:15:00,67.02861319,21.68,41
2018-09-29 05:30:00,49.35523809,21.06,39
2018-09-29 05:45:00,53.97609243,21.6,43
2018-09-29 06:00:00,67.19269842,22.39,30
2018-09-29 06:15:00,69.45936975,21.59,20
2018-09-29 06:30:00,49.96126984,22.67,22
2018-09-29 06:45:00,59.899,21.72,20
2018-09-29 07:00:00,72.97992898,21.84,27
2018-09-29 07:15:00,69.01572829,20.94,40
2018-09-29 07:30:00,53.20712184,20.78,38
2018-09-29 07:45:00,54.67861345,20.59,45
2018-09-29 08:00:00,69.75265079,19.96,45
2018-09-29 08:15:00,68.10738096,19.52,51
2018-09-29 08:30:00,63.66479167,19.08,49
2018-09-29 08:45:00,50.63705882,18.72,48
2018-09-29 09:00:00,63.17866667,18.4,52
2018-09-29 09:15:00,75.29394771,19.06,53
2018-09-29 09:30:00,71.60533333,19.55,41
2018-09-29 09:45:00,69.40822222,17.92,39
2018-09-29 10:00:00,49.10365547,16.73,32
2018-09-29 10:15:00,61.86721323,17.31,31
2018-09-29 10:30:00,65.03272059,18.08,25
2018-09-29 10:45:00,64.8470384,18.68,23
2018-09-29 11:00:00,62.97442983,18.01,15
2018-09-29 11:15:00,50.34297794,17.51,9
2018-09-29 11:30:00,65.70306579,17.57,4
2018-09-29 11:45:00,70.11404167,17.84,5
2018-09-29 12:00:00,70.07650735,17.53,4
2018-09-29 12:15:00,62.18792398,17.41,2
2018-09-29 12:30:00,47.708625,17.88,2
2018-09-29 12:45:00,64.09005883,17.99,3
2018-09-29 13:00:00,65.99447619,17.79,5
2018-09-29 13:15:00,68.834875,17.43,6
2018-09-29 13:30:00,62.80637255,17.03,5
2018-09-29 13:45:00,52.1761111,16.87,5
2018-09-29 14:00:00,71.4067647,15.76,4
2018-09-29 14:15:00,73.74504902,15.81,6
2018-09-29 14:30:00,73.25513158,15.92,4
2018-09-29 14:45:00,73.95381699,15.81,5
2018-09-29 15:00:00,79.24279412,15.44,3
2018-09-29 15:15:00,65.95277778,15.91,4
2018-09-29 15:30:00,67.82986842,15.94,3
2018-09-29 15:45:00,74.17588236,15.91,3
2018-09-29 16:00:00,70.05191177,16.33,3
2018-09-29 16:15:00,75.39029412,15.93,3
2018-09-29 16:30:00,67.54088235,15.41,3
2018-09-29 16:45:00,51.1442353,15.63,3
2018-09-29 17:00:00,58.71019609,15.89,3
2018-09-29 17:15:00,65.38568627,16.43,3
2018-09-29 17:30:00,62.4329902,16.41,3
2018-09-29 17:45:00,38.8922353,16.85,3
2018-09-29 18:00:00,43.68822304,17.03,5
2018-09-29 18:15:00,68.798,16.93,5
2018-09-29 18:30:00,63.92990196,16.84,4
2018-09-29 18:45:00,49.36316667,16.79,4
2018-09-29 19:00:00,61.11460785,15.94,4
2018-09-29 19:15:00,68.04144538,14.99,5
2018-09-29 19:30:00,55.95515873,14.63,4
2018-09-29 19:45:00,43.78504202,13.61,4
2018-09-29 20:00:00,66.07705357,12.54,4
2018-09-29 20:15:00,61.32428571,12.43,4
2018-09-29 20:30:00,53.15576786,12.37,4
2018-09-29 20:45:00,62.47583333,12.07,4
2018-09-29 21:00:00,74.60917647,11.84,4
2018-09-29 21:15:00,56.3110084,11.78,4
2018-09-29 21:30:00,58.65102941,11.79,0
2018-09-29 21:45:00,68.15490196,11.77,0
2018-09-29 22:00:00,57.90147059,11.84,0
2018-09-29 22:15:00,56.1530719,11.78,0
2018-09-29 22:30:00,71.04833334,11.59,0
2018-09-29 22:45:00,62.84046324,11.62,0
2018-09-29 23:00:00,56.7754902,11.72,0
2018-09-29 23:15:00,71.71022223,11.78,0
2018-09-29 23:30:00,68.77291176,11.61,0
2018-09-29 23:45:00,58.75223529,11.48,0
2018-09-30 00:00:00,70.44075,11.84,0
2018-09-30 00:15:00,69.81666667,14.63,0
2018-09-30 00:30:00,46.83716666,14.38,0
2018-09-30 00:45:00,50.21173529,16.67,0
2018-09-30 01:00:00,68.15494117,14.71,0
2018-09-30 01:15:00,38.46376471,12.93,0
2018-09-30 01:30:00,42.81022223,11.72,0
2018-09-30 01:45:00,65.488625,12.23,0
2018-09-30 02:00:00,58.691,11.94,0
2018-09-30 02:15:00,52.80066666,11.23,0
2018-09-30 02:30:00,57.59477778,10.83,0
2018-09-30 02:45:00,65.50972222,10.74,0
2018-09-30 03:00:00,55.798625,10.78,0
2018-09-30 03:15:00,62.32305882,10.82,0
2018-09-30 03:30:00,74.087,10.76,0
2018-09-30 03:45:00,61.40552941,10.6,0
2018-09-30 04:00:00,58.06533334,10.41,0
2018-09-30 04:15:00,72.19344118,10.49,0
2018-09-30 04:30:00,72.46894117,10.49,0
2018-09-30 04:45:00,65.74089951,10.48,0
2018-09-30 05:00:00,50.94866667,10.51,0
2018-09-30 05:15:00,65.39716667,10.56,0
2018-09-30 05:30:00,71.58465686,10.74,1
2018-09-30 05:45:00,71.96541667,10.59,0
2018-09-30 06:00:00,52.22921568,10.6,0
2018-09-30 06:15:00,57.18765789,10.73,0
2018-09-30 06:30:00,75.76308824,10.8,0
2018-09-30 06:45:00,77.59147059,10.74,0
2018-09-30 07:00:00,74.82520833,10.46,1
2018-09-30 07:15:00,58.8645098,10.2,0
2018-09-30 07:30:00,78.51022222,10.02,0
2018-09-30 07:45:00,78.73294118,9.89,0
2018-09-30 08:00:00,78.99461538,9.95,0
2018-09-30 08:15:00,73.36144444,10.15,0
2018-09-30 08:30:00,58.80527472,10.04,0
2018-09-30 08:45:00,70.2228022,10.2,0
2018-09-30 09:00:00,76.03363637,10.56,0
2018-09-30 09:15:00,77.869,10.77,0
2018-09-30 09:30:00,72.11071429,10.56,0
2018-09-30 09:45:00,52.76333333,10.68,0
2018-09-30 10:00:00,57.0225,11.01,0
2018-09-30 10:15:00,67.3625,10.87,0
2018-09-30 10:30:00,67.77785294,11.19,0
2018-09-30 10:45:00,70.39195055,11.52,0
2018-09-30 11:00:00,60.95892857,11.67,0
2018-09-30 11:15:00,54.61188888,11.91,0
2018-09-30 11:30:00,72.17305556,12.16,0
2018-09-30 11:45:00,77.66797619,12.57,0
2018-09-30 12:00:00,71.18808824,12.99,1
2018-09-30 12:15:00,69.43933823,14.72,1
2018-09-30 12:30:00,62.13738971,15.57,1
2018-09-30 12:45:00,43.89627193,16.49,1
2018-09-30 13:00:00,66.99976715,16.33,0
2018-09-30 13:15:00,71.69272059,16.59,0
2018-09-30 13:30:00,73.28845833,16.98,0
2018-09-30 13:45:00,70.21787991,17.17,1
2018-09-30 14:00:00,64.73260504,17.68,3
2018-09-30 14:15:00,53.10410714,18.48,3
2018-09-30 14:30:00,69.78206349,17.92,3
2018-09-30 14:45:00,75.76504762,17.81,3
2018-09-30 15:00:00,74.30077031,17.92,2
2018-09-30 15:15:00,73.08857143,17.28,2
2018-09-30 15:30:00,75.511125,17.82,2
2018-09-30 15:45:00,59.15291667,18.62,2
2018-09-30 16:00:00,58.95376389,17.64,2
2018-09-30 16:15:00,58.75461111,17.81,2
2018-09-30 16:30:00,58.55545834,18.19,2
2018-09-30 16:45:00,58.35630556,19.14,2
2018-09-30 17:00:00,58.15715278,19.21,2
2018-09-30 17:15:00,57.958,19,2
2018-09-30 17:30:00,78.17071428,17.9,2
2018-09-30 17:45:00,83.41125,17.93,2
2018-09-30 18:00:00,79.37363889,17.1,2
2018-09-30 18:15:00,75.33602778,16.62,2
2018-09-30 18:30:00,71.29841667,16.49,2
2018-09-30 18:45:00,67.26080556,16.31,2
2018-09-30 19:00:00,63.22319445,16.16,2
2018-09-30 19:15:00,66.55825,15.56,2
2018-09-30 19:30:00,84.52783613,14.91,2
2018-09-30 19:45:00,78.99,13.77,2
2018-09-30 20:00:00,70.66770833,13.33,2
2018-09-30 20:15:00,72.71647059,13.88,2
2018-09-30 20:30:00,70.76900735,15.22,2
2018-09-30 20:45:00,73.07774854,13.47,2
2018-09-30 21:00:00,71.93071079,13.27,2
2018-09-30 21:15:00,71.08555555,16,2
2018-09-30 21:30:00,72.94888889,18.88,0
2018-09-30 21:45:00,85.38333333,15.7,0
2018-09-30 22:00:00,71.79924243,15.56,0
2018-09-30 22:15:00,58.21515151,15.53,0
2018-09-30 22:30:00,63.41933333,16.76,0
2018-09-30 22:45:00,74.89785715,16.62,0
2018-09-30 23:00:00,56.43533334,17.74,0
2018-09-30 23:15:00,63.08964286,18.53,0
2018-09-30 23:30:00,74.58366667,16.94,0
2018-09-30 23:45:00,58.42752382,14.68,0
2018-10-01 00:00:00,53.86935897,13.17,0
2018-10-01 00:15:00,72.04285714,13.42,0
2018-10-01 00:30:00,60.71766666,15.67,0
2018-10-01 00:45:00,49.55,14.21,0
2018-10-01 01:00:00,68.01833334,14.14,0
2018-10-01 01:15:00,62.16921568,14.86,0
2018-10-01 01:30:00,48.51255882,15.91,0
2018-10-01 01:45:00,62.18,15.99,0
2018-10-01 02:00:00,63.90605555,15.49,0
2018-10-01 02:15:00,53.61641667,13.7,0
2018-10-01 02:30:00,58.30655883,13.53,0
2018-10-01 02:45:00,69.53483088,14.92,0
2018-10-01 03:00:00,50.87827777,14.61,0
2018-10-01 03:15:00,51.76123529,14.83,0
2018-10-01 03:30:00,70.88644118,14.52,0
2018-10-01 03:45:00,62.68229412,14.53,0
2018-10-01 04:00:00,49.20822549,14.74,0
2018-10-01 04:15:00,65.73166667,14.78,0
2018-10-01 04:30:00,71.90235294,13.73,0
2018-10-01 04:45:00,65.42305556,13.51,0
2018-10-01 05:00:00,48.67888889,14.64,0
2018-10-01 05:15:00,70.20329412,15.48,0
2018-10-01 05:30:00,72.79002206,14.49,0
2018-10-01 05:45:00,75.44915032,15.83,0
2018-10-01 06:00:00,48.84125,14.95,0
2018-10-01 06:15:00,55.57035294,14.76,0
2018-10-01 06:30:00,64.03941521,14,0
2018-10-01 06:45:00,69.69665441,13.41,0
2018-10-01 07:00:00,57.61125,13.33,0
2018-10-01 07:10:00,53.76051282,12.24,0
2018-10-01 07:15:00,55.37638889,12.07,0
2018-10-01 07:20:00,57.02068182,11.89,0
2018-10-01 07:30:00,70.05666667,12.05,0
2018-10-01 07:40:00,69.7125641,12.51,0
2018-10-01 07:45:00,67.22688889,12.81,0
2018-10-01 07:50:00,67.57060606,14.38,0
2018-10-01 08:00:00,68.37416667,13.81,0
2018-10-01 08:10:00,58.87696969,12.32,0
2018-10-01 08:15:00,51.67666667,11.94,0
2018-10-01 08:20:00,52.53666667,11.6,0
2018-10-01 08:30:00,60.34780392,11.66,0
2018-10-01 08:40:00,69.34431818,11.88,0
2018-10-01 08:45:00,70.00388889,12.5,0
2018-10-01 08:50:00,70.045,12.42,0
2018-10-01 09:00:00,69.95735294,12.67,0
2018-10-01 09:10:00,68.73375001,13.04,0
2018-10-01 09:15:00,65.43972222,13.72,0
2018-10-01 09:20:00,63.73458334,14.78,0
2018-10-01 09:30:00,58.26970588,15.36,0
2018-10-01 09:40:00,59.87541667,15.84,0
2018-10-01 09:45:00,67.41861111,16.4,0
2018-10-01 09:50:00,70.92382576,16.94,0
2018-10-01 10:00:00,71.75333333,17.8,0
2018-10-01 10:10:00,72.4375,17.71,0
2018-10-01 10:15:00,73.36323529,18.51,0
2018-10-01 10:20:00,74.09159091,18.77,0
2018-10-01 10:30:00,64.65917647,18.51,0
2018-10-01 10:40:00,52.44583334,18.96,0
2018-10-01 10:45:00,52.7395098,18.9,0
2018-10-01 10:50:00,53.16871212,19.07,0
2018-10-01 11:00:00,69.66552941,18.74,0
2018-10-01 11:10:00,72.25316666,19.35,0
2018-10-01 11:15:00,72.11674509,18.14,0
2018-10-01 11:20:00,72.14921213,18.58,0
2018-10-01 11:30:00,71.67777778,18.73,0
2018-10-01 11:40:00,70.80015151,19.58,0
2018-10-01 11:45:00,75.10897561,18.86,0
2018-10-01 11:50:00,77.22013304,19.28,0
2018-10-01 12:00:00,75.16939742,19.38,0
2018-10-01 12:10:00,64.86496304,19.34,0
2018-10-01 12:15:00,53.75475305,19.26,0
2018-10-01 12:20:00,52.80635366,19.07,0
2018-10-01 12:30:00,64.13306456,18.78,0
2018-10-01 12:40:00,76.32325943,19.42,0
2018-10-01 12:45:00,78.32329029,19.39,0
2018-10-01 12:50:00,79.40058944,19.04,0
2018-10-01 13:00:00,83.00467289,18.83,0
2018-10-01 13:10:00,81.09504065,18.45,0
2018-10-01 13:15:00,81.31297705,18.16,0
2018-10-01 13:20:00,81.44941611,17.27,0
2018-10-01 13:30:00,77.62828121,16.31,0
2018-10-01 13:40:00,76.87394309,15.67,0
2018-10-01 13:45:00,69.45755028,14.88,0
2018-10-01 13:50:00,64.18490946,14.05,0
2018-10-01 14:00:00,67.16183724,14.01,0
2018-10-01 14:10:00,73.26534553,13.2,0
2018-10-01 14:15:00,79.70348781,12.69,0
2018-10-01 14:20:00,79.56813008,12.69,0
2018-10-01 14:30:00,84.04368902,12.7,0
2018-10-01 14:40:00,82.44508131,12.84,0
2018-10-01 14:45:00,82.53491655,12.77,0
2018-10-01 14:50:00,82.33844277,13.04,0
2018-10-01 15:00:00,83.09104734,12.9,0
2018-10-01 15:10:00,73.94519586,13.17,0
2018-10-01 15:15:00,64.16579268,13.11,0
2018-10-01 15:20:00,62.19199556,13.07,2
2018-10-01 15:30:00,77.03768834,12.94,2
2018-10-01 15:40:00,80.98940133,14.26,1
2018-10-01 15:45:00,83.96560688,14.92,1
2018-10-01 15:50:00,87.53347376,14.63,3
2018-10-01 16:00:00,89.43002216,14.66,4
2018-10-01 16:10:00,88.66595529,13.36,5
2018-10-01 16:15:00,88.37743089,12.64,6
2018-10-01 16:20:00,89.67002772,13.32,8
2018-10-01 16:30:00,73.15838211,13.01,9
2018-10-01 16:40:00,76.25963045,15.38,19
2018-10-01 16:45:00,80.09026316,15.78,23
2018-10-01 16:50:00,83.27865385,15.62,23
2018-10-01 17:00:00,88.86125,15.74,28
2018-10-01 17:10:00,91.67545454,15.96,26
2018-10-01 17:15:00,94.74104166,16.16,35
2018-10-01 17:20:00,95.21303031,16.36,38
2018-10-01 17:30:00,82.49320175,16.29,43
2018-10-01 17:40:00,83.96647436,15.61,44
2018-10-01 17:45:00,83.62833333,15.07,43
2018-10-01 17:50:00,84.2075,15.44,42
2018-10-01 18:00:00,92.886125,14.21,44
2018-10-01 18:10:00,98.19333333,13.46,40
2018-10-01 18:15:00,84.68792156,13.54,42
2018-10-01 18:20:00,77.7975,13.67,42
2018-10-01 18:30:00,86.87520834,13.9,34
2018-10-01 18:40:00,88.96272728,13.09,42
2018-10-01 18:45:00,103.0813333,13.58,37
2018-10-01 18:50:00,107.8566667,16.12,33
2018-10-01 19:00:00,104.6126667,15.78,39
2018-10-01 19:10:00,97.4790909,16.39,37
2018-10-01 19:15:00,97.28151961,16.33,41
2018-10-01 19:20:00,98.65249999,15.21,41
2018-10-01 19:30:00,96.42407895,14.91,43
2018-10-01 19:40:00,97.71333333,15.22,43
2018-10-01 19:45:00,99.05349999,15.69,42
2018-10-01 19:50:00,96.48666667,15.38,51
2018-10-01 20:00:00,104.4782549,15.47,41
2018-10-01 20:10:00,106.7036364,15.17,30
2018-10-01 20:15:00,106.1623529,14.49,27
2018-10-01 20:20:00,105.2624242,14.49,29
2018-10-01 20:30:00,117.3948301,14.12,32
2018-10-01 20:40:00,114.105,14.54,24
2018-10-01 20:45:00,107.7569608,14.36,19
2018-10-01 20:50:00,105.1675,14.19,13
2018-10-01 21:00:00,104.0994118,14.46,10
2018-10-01 21:10:00,108.2771212,14.24,2
2018-10-01 21:15:00,104.9690196,14.69,0
2018-10-01 21:20:00,100.8566667,15.33,0
2018-10-01 21:30:00,112.2604444,16.19,2
2018-10-01 21:40:00,104.9756061,17.07,1
2018-10-01 21:45:00,105.9016667,17.79,1
2018-10-01 21:50:00,105.4958333,18.24,0
2018-10-01 22:00:00,101.7982917,18.74,0
2018-10-01 22:10:00,101.7441667,19.22,1
2018-10-01 22:15:00,101.9201634,19.98,3
2018-10-01 22:20:00,100.1275758,20.23,3
2018-10-01 22:30:00,101.6712941,20.29,0
2018-10-01 22:40:00,99.71151515,19.94,1
2018-10-01 22:45:00,93.59975,20.39,3
2018-10-01 22:50:00,91.30287879,20.83,3
